Device Time, G(x), G(y), G(z), G(calibrated), 100-0kph Time(s),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Ambient air temp(°F),Barometric pressure (from vehicle)(psi),Brake switch 5(bite),Closed throttle(bite),Engine Coolant Temperature(°F),Engine RPM(rpm),Fuel flow rate/minute(gal/min),Fuel Level (From Engine ECU)(%),GPS Altitude(ft),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),Intake Air Temperature(°F),Speed (GPS)(mph),Speed (OBD)(mph),AC
09-Jun-2018 13:18:17.924,-1.41,6.91,6.43,-0.15,-,-0.07,-0.15,-0.07,-,13.92,-,-,-,1275,0,91.37,-,142.36,-,-,-,-,0,-
09-Jun-2018 13:18:18.920,-1.41,6.91,6.43,-0.15,-,-0.07,-0.15,-0.07,-,13.92,-,-,122,1275,0,91.37,-,142.36,-,-,111.2,-,0,-
09-Jun-2018 13:18:19.920,-1.41,6.91,6.43,-0.15,-,-0.07,-0.15,-0.07,-,13.92,-,-,122,1275,0,91.37,-,142.36,-,-,111.2,-,0,-
09-Jun-2018 13:18:20.922,-1.54,7.33,5.89,-0.15,-,-0.06,-0.1,-0.12,-,13.92,1,1,122,1275,0,91.37,-,142.36,-,-,111.2,-,0,-
09-Jun-2018 13:18:21.921,-1.38,7.42,5.88,-0.14,-,-0.07,-0.1,-0.12,-,13.92,1,1,122,1275,0,91.37,-,142.36,-,-,111.2,-,0,-
09-Jun-2018 13:18:22.922,-1.29,7.43,6.12,-0.13,-,-0.07,-0.1,-0.11,-,13.92,1,1,122,1275,0,91.37,-,142.36,-,-,111.2,-,0,-
09-Jun-2018 13:18:23.922,-1.29,7.39,6.1,-0.14,-,-0.06,-0.09,-0.12,-,13.92,1,1,122,1275,0,91.37,-,142.36,-,-,111.2,-,0,-
09-Jun-2018 13:18:24.921,-1.32,7.38,5.88,-0.15,-,-0.06,-0.1,-0.11,-,13.92,1,1,122,1275,0,91.37,-,142.36,-,-,111.2,-,0,-
09-Jun-2018 13:18:25.921,-1.36,7.46,6.02,-0.13,-,-0.06,-0.1,-0.11,-,13.92,1,1,122,1275,0,91.37,-,142.36,-,-,111.2,-,0,-
09-Jun-2018 13:18:26.921,-1.41,7.84,5.94,-0.19,-,-0.07,-0.06,-0.12,-,13.92,1,1,122,1275,0,91.37,-,142.36,-,-,111.2,-,0,-
09-Jun-2018 13:18:27.921,-1.4,7.19,6.09,-0.15,-,-0.07,-0.12,-0.1,-,13.92,1,1,122,1275,0,91.37,-,142.36,-,-,111.2,-,0,-
09-Jun-2018 13:18:28.922,-1.47,7.73,6.2,-0.12,-,-0.08,-0.07,-0.09,-,13.92,1,1,122,1275,0,91.37,-,142.36,-,-,111.2,-,0,-
09-Jun-2018 13:18:29.923,1.33,6.47,6.42,-0.18,-,0.21,-0.2,-0.07,-,13.92,1,1,122,1275,0,91.37,-,142.36,-,-,111.2,-,0,-
09-Jun-2018 13:18:30.920,-0.85,7.35,6.02,-0.14,-,-0.01,-0.11,-0.11,-,13.92,0,1,122,1275,0,91.37,-,142.36,-,-,111.2,-,0,-
09-Jun-2018 13:18:31.921,-0.91,7.57,5.72,-0.15,-,-0.03,-0.07,-0.11,-,13.92,0,1,122,1275,0,91.37,-,142.36,-,-,111.2,-,0,-
09-Jun-2018 13:18:32.921,-0.88,7.69,5.77,-0.13,-,-0,-0.06,-0.15,-,13.92,0,1,122,1275,0,91.37,-,142.36,-,-,111.2,-,0,-
09-Jun-2018 13:18:33.921,-0.87,7.77,5.97,-0.12,-,0.01,-0.07,-0.11,-,13.92,0,1,122,1275,0,91.37,-,142.36,-,-,111.2,-,0,-
09-Jun-2018 13:18:34.922,-0.06,7.3,6.42,-0.13,-,0.05,-0.11,-0.05,-,13.92,0,0,122,1275,0,91.37,-,142.36,-,-,111.2,-,0,-
09-Jun-2018 13:18:35.921,0.23,6.56,6.51,-0.18,-,0.11,-0.14,-0.04,-,13.92,0,0,122,1275,0,91.37,-,142.36,-,-,111.2,-,0,-
09-Jun-2018 13:18:36.922,-0.75,7.44,6.99,-0.08,-,-0,-0.1,-0.01,-,13.92,0,0,122,1275,0,91.37,-,142.36,-,-,111.2,-,0,-
09-Jun-2018 13:18:37.920,-0.63,6.86,6.36,-0.17,-,0.01,-0.16,-0.07,-,13.92,0,0,122,1275,0,91.37,-,142.36,-,-,111.2,-,0,-
09-Jun-2018 13:18:38.921,-0.57,6.79,6.45,-0.17,-,0.02,-0.16,-0.06,-,13.92,0,1,122,1275,0,91.37,-,142.36,-,-,111.2,-,0,-
09-Jun-2018 13:18:39.922,-0.63,7.14,6.22,-0.15,-,-0,-0.11,-0.06,-,13.92,0,1,122,1275,0,91.37,-,142.36,-,-,111.2,-,0,-
09-Jun-2018 13:18:40.922,-0.09,6.6,7.22,-0.13,-,0.04,-0.19,0.01,-,13.92,0,1,122,1275,0,91.37,-,142.36,-,-,111.2,-,0,-
09-Jun-2018 13:18:41.920,-0.13,7.38,6.43,-0.17,-,0.04,-0.18,-0.14,-,13.92,1,1,122,1275,0,91.37,-,142.36,-,-,111.2,-,0,-
09-Jun-2018 13:18:42.922,-0.69,6.85,6.36,-0.17,-,0.01,-0.13,-0.04,-,13.92,1,1,122,1275,0,91.37,-,142.36,-,-,111.2,-,0,-
09-Jun-2018 13:18:43.921,0.25,8,6.37,-0.15,-,0.13,-0.11,-0.1,-,13.92,1,1,122,1275,0,91.37,-,142.36,-,-,111.2,-,0,-
09-Jun-2018 13:18:44.920,0.11,7.78,5.5,-0.15,-,0.08,-0.06,-0.16,-,13.92,0,0,122,1275,0,91.37,1268.14,324.26,33.02,-116.86,111.2,-,0,-
09-Jun-2018 13:18:45.922,-0.33,8.32,5.27,-0.12,-,0.04,-0.01,-0.18,-,13.92,0,0,122,1275,0,91.37,1275.16,347.52,33.02,-116.86,111.2,-,0,-
09-Jun-2018 13:18:46.923,-0.15,8.68,5.69,-0.06,-,0.06,0.03,-0.14,-,13.92,0,0,122,1275,0,91.37,1328.57,356.21,33.03,-116.86,111.2,12.14,0,-
09-Jun-2018 13:18:47.922,-0.52,6.71,5.66,-0.16,-,0.02,-0.17,-0.14,-,13.92,0,0,122,1275,0,91.37,1315.15,359.46,33.03,-116.86,111.2,14.93,0,-
09-Jun-2018 13:18:48.922,-0.87,6.64,6.12,-0.2,-,-0.01,-0.18,-0.1,-,13.92,0,0,122,1275,0,91.37,1313.48,1.08,33.03,-116.86,111.2,15.74,0,-
09-Jun-2018 13:18:49.923,-0.24,7.35,6.55,-0.14,-,0.04,-0.1,-0.06,-,13.92,0,0,122,1275,0,91.37,1307.17,5.09,33.03,-116.86,111.2,16.09,0,-
09-Jun-2018 13:18:50.926,-1.72,6.88,6.71,-0.13,-,-0.05,-0.16,-0.08,-,13.92,0,0,122,1275,0,91.37,1310.99,3.81,33.03,-116.86,111.2,14.22,0,-
09-Jun-2018 13:18:51.921,-0.96,7.47,6.61,-0.1,-,-0.08,-0.18,-0.11,-,13.92,0,0,122,1275,0,91.37,1328.3,2.09,33.03,-116.86,111.2,15.12,0,-
09-Jun-2018 13:18:52.923,-0.82,6.65,6.4,-0.18,-,-0.01,-0.13,-0.06,-,13.92,0,1,122,1275,0,91.37,1336.19,359.88,33.03,-116.86,111.2,14.78,0,-
09-Jun-2018 13:18:53.921,-0.68,5.85,6.86,-0.16,-,0,-0.26,-0.02,-,13.92,0,1,122,1275,0,91.37,1335.05,359.44,33.03,-116.86,111.2,15.23,0,-
09-Jun-2018 13:18:54.921,-0.68,5.38,7.1,-0.21,-,0,-0.31,0,-,13.92,0,1,122,1275,0,91.37,1332.96,359.22,33.03,-116.86,111.2,13.66,0,-
09-Jun-2018 13:18:55.922,-0.49,5.81,8.03,-0.13,-,0.02,-0.26,0.1,-,13.92,0,1,122,1275,0,91.37,1326.08,0.26,33.03,-116.86,111.2,9.34,0,-
09-Jun-2018 13:18:56.922,-0.35,6.31,7.38,-0.13,-,0.04,-0.21,0.03,-,13.92,1,1,122,1275,0,91.37,1323.3,357.51,33.03,-116.86,111.2,3.49,0,-
09-Jun-2018 13:18:57.921,-0.44,6.47,7.3,-0.13,-,0.03,-0.2,0.02,-,13.92,1,1,122,1275,0,91.37,1323.88,354.71,33.03,-116.86,111.2,0.9,0,-
09-Jun-2018 13:18:58.922,-0.91,8.64,5.35,-0.08,-,0.01,-0.02,-0.16,-,13.92,1,1,122,1275,0,91.37,1323.88,221.32,33.03,-116.86,111.2,0.09,0,-
09-Jun-2018 13:18:59.922,-0.39,8.91,4.61,-0.12,-,0.04,0.02,-0.26,-,13.92,1,1,122,1275,0,91.37,1324.18,3.77,33.03,-116.86,111.2,3.24,0,-
09-Jun-2018 13:19:00.922,-0.67,8.12,4.17,-0.19,-,0.01,0.03,-0.23,-,13.92,1,1,122,1275,0,91.37,1318.32,0.71,33.03,-116.86,111.2,7.65,0,-
09-Jun-2018 13:19:01.924,-0.62,7.17,5.4,-0.16,-,-0.01,-0.02,-0.18,-,13.92,1,1,122,1275,0,91.37,1308.23,359.97,33.03,-116.86,111.2,12.78,0,-
09-Jun-2018 13:19:02.929,-1.36,10.05,7.81,0.18,-,-0.06,0.17,0.08,-,13.92,0,0,122,1275,0,91.37,1281.94,359.73,33.03,-116.86,111.2,16.29,0,-
09-Jun-2018 13:19:03.922,-1.09,8,5.29,-0.15,-,-0.04,-0.04,-0.18,-,13.92,0,0,122,1275,0,91.37,1282.1,1.59,33.03,-116.86,111.2,18.76,0,-
09-Jun-2018 13:19:04.924,-1.26,8.29,5.42,-0.1,-,-0.05,-0.01,-0.17,-,13.92,0,0,122,1275,0,91.37,1294.39,359.02,33.03,-116.86,111.2,20.83,0,-
09-Jun-2018 13:19:05.922,-1.11,7.68,5.35,-0.18,-,-0.05,-0.09,-0.22,-,13.92,0,0,122,1275,0,91.37,1290.66,359.26,33.03,-116.86,111.2,22.73,0,-
09-Jun-2018 13:19:06.922,-0.96,7.87,5.53,-0.14,-,0.01,-0.1,-0.15,-,13.92,0,0,122,1275,0,91.37,1280.67,359.19,33.03,-116.86,111.2,24.72,0,-
09-Jun-2018 13:19:07.924,-0.81,7.64,5.86,-0.14,-,-0.06,-0.06,-0.15,-,13.92,0,0,122,1275,0,91.37,1274.68,359.1,33.03,-116.86,111.2,26.35,0,-
09-Jun-2018 13:19:08.922,-0.86,7.26,6.11,-0.15,-,0.03,-0.08,-0.07,-,13.92,0,0,122,1275,0,91.37,1271.01,359.55,33.03,-116.86,111.2,27.58,0,-
09-Jun-2018 13:19:09.922,-0.4,6.89,5.79,-0.19,-,0.05,-0.15,-0.15,-,13.92,0,0,122,1275,0,91.37,1270.09,359.96,33.03,-116.86,111.2,28.19,0,-
09-Jun-2018 13:19:10.923,-1.48,6.31,6.39,-0.19,-,-0.05,-0.08,-0.08,-,13.92,0,0,122,1275,0,91.37,1267.88,1.29,33.03,-116.86,111.2,28.68,0,-
09-Jun-2018 13:19:11.922,-0.46,6.38,6.75,-0.17,-,-0.04,-0.09,0.01,-,13.92,0,0,122,1275,0,91.37,1266.04,2.06,33.03,-116.86,111.2,28.44,0,-
09-Jun-2018 13:19:12.923,-1.35,6.54,6.38,-0.15,-,-0,-0.2,-0.04,-,13.92,0,0,122,1275,0,91.37,1264.39,1.97,33.03,-116.86,111.2,27.94,0,-
09-Jun-2018 13:19:13.927,-0.66,6.52,6.48,-0.18,-,0.01,-0.19,-0.06,-,13.92,0,0,122,1275,0,91.37,1263.83,0.82,33.03,-116.86,111.2,26.76,0,-
09-Jun-2018 13:19:14.923,-1.48,6.81,7.31,-0.09,-,-0.08,-0.16,0.02,-,13.92,0,1,122,1275,0,91.37,1264.55,359.01,33.03,-116.86,111.2,26.13,0,-
09-Jun-2018 13:19:15.922,-1.39,5.87,7.27,-0.16,-,-0.07,-0.26,0.02,-,13.92,0,1,122,1275,0,91.37,1264.4,0.51,33.03,-116.86,111.2,24.81,0,-
09-Jun-2018 13:19:16.922,-1.34,6.24,8.24,-0.11,-,-0.06,-0.22,0.12,-,13.92,0,1,122,1275,0,91.37,1263.97,359.95,33.03,-116.86,111.2,22.41,0,-
09-Jun-2018 13:19:17.923,-1.09,6.96,7.4,-0.08,-,-0.09,-0.09,-0.01,-,13.92,0,1,122,1275,0,91.37,1262.84,358.19,33.03,-116.86,111.2,18.45,0,-
09-Jun-2018 13:19:18.922,-1.79,9.22,10.02,0.29,-,-0.19,0.03,0.81,-,13.92,0,1,122,1275,0,91.37,1262.03,356.58,33.03,-116.86,111.2,16.63,0,-
09-Jun-2018 13:19:19.922,-1.15,7,6.33,-0.15,-,-0.03,-0.15,-0.06,-,13.92,0,1,122,1275,0,91.37,1263.18,356.38,33.03,-116.86,111.2,15.82,0,-
09-Jun-2018 13:19:20.923,-1.26,7.64,6.33,-0.14,-,0.09,-0.15,-0.13,-,13.92,0,1,122,1275,0,91.37,1264.75,355.16,33.03,-116.86,111.2,15.72,0,-
09-Jun-2018 13:19:21.922,0.5,7.2,6.03,-0.16,-,0.03,-0.09,-0.08,-,13.92,0,0,122,1275,0,91.37,1268.58,357.22,33.03,-116.86,111.2,16.23,0,-
09-Jun-2018 13:19:22.922,-0.19,7.55,5.92,-0.14,-,0.05,-0.12,-0.1,-,13.92,0,0,122,1275,0,91.37,1270.91,2.19,33.03,-116.86,111.2,17.05,0,-
09-Jun-2018 13:19:23.923,-1.26,7.45,5.62,-0.16,-,-0.05,-0.1,-0.15,-,13.92,0,0,122,1275,0,91.37,1270.57,7.68,33.03,-116.86,111.2,17.04,0,-
09-Jun-2018 13:19:24.924,-0.62,7.16,5.61,-0.17,-,0.01,-0.13,-0.15,-,13.92,0,0,122,1275,0,91.37,1271.65,2.99,33.03,-116.86,111.2,18.69,0,-
09-Jun-2018 13:19:25.925,-1.26,7.23,5.79,-0.17,-,-0.05,-0.12,-0.13,-,13.92,0,0,122,1275,0,91.37,1273.25,2.75,33.03,-116.86,111.2,20.41,0,-
09-Jun-2018 13:19:26.923,-1.27,7.43,6.07,-0.15,-,-0.06,-0.1,-0.1,-,13.92,0,0,122,1275,0,91.37,1276.22,1.81,33.03,-116.86,111.2,21.76,0,-
09-Jun-2018 13:19:27.922,-0.38,7.36,5.77,-0.12,-,-0.06,-0.06,-0.1,-,13.92,0,0,122,1275,0,91.37,1279.66,359.67,33.03,-116.86,111.2,22.73,0,-
09-Jun-2018 13:19:28.921,-0.99,7.24,6,-0.16,-,0.03,-0.11,-0.13,-,13.92,0,0,122,1275,0,91.37,1284.18,359.68,33.03,-116.86,111.2,23.86,0,-
09-Jun-2018 13:19:29.922,-0.87,7.81,5.86,-0.15,-,0.01,-0.08,-0.12,-,13.92,0,0,122,1275,0,91.37,1289.21,0.09,33.03,-116.86,111.2,24.99,0,-
09-Jun-2018 13:19:30.922,-1.79,7.08,6.1,-0.15,-,-0.02,-0.07,-0.06,-,13.92,0,0,122,1275,0,91.37,1293.27,0.23,33.03,-116.86,111.2,26.02,0,-
09-Jun-2018 13:19:31.922,-0.95,7.91,7,-0.04,-,-0.01,-0.11,-0.08,-,13.92,0,0,122,1275,0,91.37,1296.99,359.73,33.03,-116.86,111.2,27.04,0,-
09-Jun-2018 13:19:32.922,-0.77,7.77,6.17,-0.15,-,-0.02,-0.15,-0.12,-,13.92,0,0,122,1275,0,91.37,1304.35,359.24,33.03,-116.86,111.2,27.15,0,-
09-Jun-2018 13:19:33.921,-1.02,6.98,6.62,-0.14,-,-0.03,-0.13,-0.06,-,13.92,0,0,122,1275,0,91.37,1309.51,359.45,33.03,-116.86,111.2,27.51,0,-
09-Jun-2018 13:19:34.922,-0.6,6.99,6.46,-0.14,-,-0.01,-0.08,-0.04,-,13.92,0,0,122,1275,0,91.37,1312.36,0.37,33.03,-116.86,111.2,27.67,0,-
09-Jun-2018 13:19:35.922,-0.91,6.95,6.31,-0.16,-,-0.02,-0.15,-0.08,-,13.92,0,0,122,1275,0,91.37,1314.83,359.39,33.03,-116.86,111.2,27.26,0,-
09-Jun-2018 13:19:36.922,-0.56,6.53,5.9,-0.14,-,0.02,-0.19,-0.12,-,13.92,0,0,122,1275,0,91.37,1315.08,359.64,33.03,-116.86,111.2,26.94,0,-
09-Jun-2018 13:19:37.922,-0.73,6.86,6.18,-0.18,-,0,-0.16,-0.09,-,13.92,0,0,122,1275,0,91.37,1314.82,0.41,33.03,-116.86,111.2,27.41,0,-
09-Jun-2018 13:19:38.922,-0.52,6.57,6.37,-0.17,-,0.02,-0.19,-0.07,-,13.92,0,0,122,1275,0,91.37,1316.06,359.49,33.03,-116.86,111.2,27.41,0,-
09-Jun-2018 13:19:39.922,-0.01,7.64,7,-0.11,-,-0.11,-0.15,-0.11,-,13.92,0,0,122,1275,0,91.37,1322.65,359.52,33.03,-116.86,111.2,26.8,0,-
09-Jun-2018 13:19:40.922,-0.98,6.54,5.59,-0.17,-,0.01,-0.18,-0.17,-,13.92,0,0,122,1275,0,91.37,1324.5,359.28,33.03,-116.86,111.2,26.55,0,-
09-Jun-2018 13:19:41.921,-0.98,7.42,6.34,-0.12,-,-0.02,-0.12,-0.1,-,13.92,0,0,122,1275,0,91.37,1326.67,359.27,33.03,-116.86,111.2,26.25,0,-
09-Jun-2018 13:19:42.921,0.21,7.26,6.37,-0.15,-,0.1,-0.07,-0.1,-,13.92,0,0,122,1275,0,91.37,1329.54,359.67,33.03,-116.86,111.2,26.19,0,-
09-Jun-2018 13:19:43.922,-1.24,7.18,6.98,-0.09,-,-0.04,-0.14,-0.09,-,13.92,0,0,122,1275,0,91.37,1331.12,2.04,33.03,-116.86,111.2,26.87,0,-
09-Jun-2018 13:19:44.923,-1.28,7.2,6.37,-0.13,-,0,-0.13,-0.1,-,13.92,0,0,122,1275,0,91.37,1330.53,2.85,33.03,-116.86,111.2,26.44,0,-
09-Jun-2018 13:19:45.921,0.19,6.95,6.46,-0.15,-,0.09,-0.15,-0.06,-,13.92,0,0,122,1275,0,91.37,1330.54,2.21,33.03,-116.86,111.2,26.19,0,-
09-Jun-2018 13:19:46.921,-0.71,7.27,8.02,-0.02,-,0,-0.12,0.1,-,13.92,0,0,122,1275,0,91.37,1330.29,2.98,33.03,-116.86,111.2,26.36,0,-
09-Jun-2018 13:19:47.921,-1.09,8.59,5.32,-0.09,-,-0.04,0.02,-0.18,-,13.92,0,0,122,1275,0,91.37,1330.72,2.31,33.03,-116.86,111.2,25.75,0,-
09-Jun-2018 13:19:48.922,-1.7,8.38,4.99,-0.13,-,-0.1,-0,-0.21,-,13.92,0,0,122,1275,0,91.37,1330.97,0.03,33.03,-116.86,111.2,25.09,0,-
09-Jun-2018 13:19:49.921,-1.58,9.19,4.61,-0.06,-,-0.06,0.06,-0.2,-,13.92,0,0,122,1275,0,91.37,1331.55,359.99,33.03,-116.86,111.2,24.99,0,-
09-Jun-2018 13:19:50.921,-0.28,9.58,4.5,-0.05,-,0.01,0.06,-0.19,-,13.92,0,0,122,1275,0,91.37,1332.91,358.55,33.03,-116.86,111.2,25.67,0,-
09-Jun-2018 13:19:51.921,-0.37,8.71,4.25,-0.13,-,0.07,0.01,-0.31,-,13.92,0,0,122,1275,0,91.37,1332.65,358.64,33.03,-116.86,111.2,26.63,0,-
09-Jun-2018 13:19:52.921,-0.9,8.94,5.13,-0.07,-,0.13,0.12,-0.19,-,13.92,0,0,122,1275,0,91.37,1334,1.21,33.03,-116.86,111.2,25.73,0,-
09-Jun-2018 13:19:53.923,-2.65,7.95,4.3,-0.16,-,-0.19,-0.02,-0.35,-,13.92,0,0,122,1275,0,91.37,1336.51,1.13,33.03,-116.86,111.2,25.31,0,-
09-Jun-2018 13:19:54.921,-2.03,8.42,4.32,-0.15,-,-0.13,0,-0.28,-,13.92,0,0,122,1275,0,91.37,1340.1,355.9,33.03,-116.86,111.2,26.78,0,-
09-Jun-2018 13:19:55.922,-1.17,7.91,3.98,-0.21,-,-0.05,0,-0.27,-,13.92,0,0,122,1275,0,91.37,1343.16,345.04,33.03,-116.86,111.2,25.28,0,-
09-Jun-2018 13:19:56.921,-1.74,8.23,4.57,-0.15,-,-0.1,-0.05,-0.31,-,13.92,0,0,122,1275,0,91.37,1345.53,335.01,33.03,-116.86,111.2,24.61,0,-
09-Jun-2018 13:19:57.922,-1.6,8.47,3.8,-0.12,-,-0.11,0.11,-0.17,-,13.92,0,0,122,1275,0,91.37,1347.28,328.07,33.03,-116.86,111.2,25.62,0,-
09-Jun-2018 13:19:58.922,-1.19,8.37,3.73,-0.18,-,-0.04,0.03,-0.28,-,13.92,0,0,122,1275,0,91.37,1347.77,323.98,33.03,-116.86,111.2,26.24,0,-
09-Jun-2018 13:19:59.922,-1,8.28,4.94,-0.13,-,-0.03,-0.06,-0.19,-,13.92,0,0,122,1275,0,91.37,1349.36,321.99,33.03,-116.86,111.2,26.76,0,-
09-Jun-2018 13:20:00.921,-0.39,8.11,4.76,-0.15,-,0.03,-0.03,-0.24,-,13.92,0,0,122,1275,0,91.37,1344.81,323.54,33.03,-116.86,111.2,27.14,0,-
09-Jun-2018 13:20:01.921,-1.15,8.44,4.21,-0.15,-,-0.04,0,-0.29,-,13.92,0,0,122,1275,0,91.37,1345.92,325.45,33.03,-116.86,111.2,27.04,0,-
09-Jun-2018 13:20:02.921,-0.88,8.85,4.91,-0.13,-,-0.02,0.05,-0.22,-,13.92,0,0,122,1275,0,91.37,1349.21,324.82,33.03,-116.86,111.2,27.6,0,-
09-Jun-2018 13:20:03.921,-0.44,8.69,4.24,-0.13,-,0.03,0.03,-0.29,-,13.92,0,0,122,1275,0,91.37,1351.66,323.63,33.03,-116.86,111.2,27.53,0,-
09-Jun-2018 13:20:04.921,-0.69,7.99,4.06,-0.16,-,0,-0.04,-0.31,-,13.92,0,0,122,1275,0,91.37,1352.01,325.29,33.03,-116.86,111.2,27.25,0,-
09-Jun-2018 13:20:05.921,-0.87,8.63,4.24,-0.14,-,-0.01,-0.08,-0.3,-,13.92,0,0,122,1275,0,91.37,1351.44,327.07,33.03,-116.86,111.2,27.23,0,-
09-Jun-2018 13:20:06.921,-0.71,8.57,5.03,-0.16,-,0,0.02,-0.21,-,13.92,0,0,122,1275,0,91.37,1352.12,327.77,33.03,-116.86,111.2,26.67,0,-
09-Jun-2018 13:20:07.922,-1.24,8.49,4.52,-0.13,-,-0.05,0.01,-0.26,-,13.92,0,0,122,1275,0,91.37,1351.78,327.76,33.03,-116.86,111.2,26.26,0,-
09-Jun-2018 13:20:08.922,-1.46,7.5,4.95,-0.19,-,-0.01,-0.08,-0.26,-,13.92,0,0,122,1275,0,91.37,1350.69,327.23,33.03,-116.86,111.2,25.88,0,-
09-Jun-2018 13:20:09.920,-0.9,7.96,5.42,-0.14,-,-0.01,-0.06,-0.23,-,13.92,0,0,122,1275,0,91.37,1349.67,326.28,33.03,-116.86,111.2,25.37,0,-
09-Jun-2018 13:20:10.921,-0.77,7.81,4.59,-0.14,-,0.03,-0.06,-0.2,-,13.92,0,1,122,1275,0,91.37,1347.98,325.89,33.03,-116.86,111.2,24.97,0,-
09-Jun-2018 13:20:11.921,-0.55,9.07,5.01,-0.06,-,0.03,-0.01,-0.16,-,13.92,0,1,122,1275,0,91.37,1346.47,324.61,33.03,-116.86,111.2,24.77,0,-
09-Jun-2018 13:20:12.922,-0.22,7.95,4.69,-0.17,-,0.05,-0.05,-0.24,-,13.92,0,1,122,1275,0,91.37,1344.71,323.82,33.03,-116.86,111.2,25.52,0,-
09-Jun-2018 13:20:13.923,-0.66,8.36,4.57,-0.15,-,0.01,-0,-0.25,-,13.92,0,1,122,1275,0,91.37,1344.94,325.02,33.03,-116.86,111.2,26.19,0,-
09-Jun-2018 13:20:14.923,-0.85,8.36,4.09,-0.16,-,-0.01,-0,-0.3,-,13.92,0,0,122,1275,0,91.37,1344.6,325.37,33.03,-116.86,111.2,28.23,0,-
